txn_id,atm_id,txn_time,amount,from_acc,to_acc,is_fraud
e7049bba,ATM_0155,2024-01-09 09:54:00,1000,A51798,A34383,False
92ffe4e1,ATM_0117,2024-01-27 18:45:00,500,A83958,A72330,False
848e428e,ATM_0067,2024-01-15 16:32:00,1000,A99823,A22229,False
d5c63ad0,ATM_0081,2024-02-12 21:14:00,1000,A51587,A46224,False
13f33843,ATM_0013,2024-02-27 19:33:00,2000,A50485,A45237,True
003cac8f,ATM_0029,2024-01-02 23:53:00,5000,A67807,A75570,False
91e55e58,ATM_0172,2024-02-21 18:15:00,1000,A31789,A65392,False
e1574815,ATM_0195,2024-02-19 09:04:00,500,A15542,A76371,False
068d413d,ATM_0031,2024-02-16 22:30:00,500,A94004,A26654,False
056e2271,ATM_0125,2024-01-15 06:10:00,5000,A60725,A55027,False
6ef5b12b,ATM_0141,2024-01-15 07:17:00,2000,A91640,A47836,False
52e131c6,ATM_0042,2024-01-06 09:34:00,1000,A62023,A44745,False
1fbcaf8a,ATM_0124,2024-01-17 23:28:00,5000,A97389,A39187,False
2951c3e3,ATM_0089,2024-02-24 06:05:00,1000,A41526,A55671,False
53591981,ATM_0147,2024-01-02 11:04:00,1000,A86714,A81463,False
3d559780,ATM_0092,2024-02-12 08:28:00,1000,A83430,A64678,False
0fcd94b5,ATM_0115,2024-01-20 14:31:00,2000,A45218,A77701,False
1f1d21d6,ATM_0080,2024-01-02 18:04:00,1000,A72734,A77859,False
9d6d888b,ATM_0011,2024-02-20 17:38:00,500,A98515,A68873,False
5aa9daf1,ATM_0055,2024-02-18 15:14:00,2000,A74267,A25417,False
6f5375c8,ATM_0029,2024-01-15 11:39:00,1000,A99138,A81977,False
69a997d3,ATM_0104,2024-01-09 05:14:00,1000,A64449,A78467,False
9e77da77,ATM_0098,2024-02-18 19:26:00,1000,A69975,A13884,False
45de7c9c,ATM_0129,2024-01-20 19:20:00,500,A92555,A49875,False
ef233232,ATM_0173,2024-01-30 07:30:00,5000,A53373,A29153,False
d8fad506,ATM_0002,2024-02-23 06:51:00,2000,A20771,A22111,False
69d32d1c,ATM_0170,2024-01-18 07:56:00,1000,A94987,A59710,False
6b856333,ATM_0077,2024-01-22 11:55:00,1000,A86708,A62053,False
621c2e03,ATM_0034,2024-02-03 03:28:00,10000,A34842,A20036,False
376a1055,ATM_0103,2024-01-06 16:17:00,500,A39271,A98169,False
0c2e4b60,ATM_0120,2024-01-25 13:24:00,10000,A86316,A45522,False
20b7daf3,ATM_0117,2024-02-27 16:34:00,500,A94092,A63777,False
02ae635e,ATM_0088,2024-01-23 22:28:00,10000,A17846,A72799,False
7d49f1fb,ATM_0103,2024-01-29 01:26:00,1000,A38262,A85736,False
737d54bc,ATM_0073,2024-01-11 12:38:00,5000,A31567,A29951,False
e05f5806,ATM_0016,2024-01-26 12:27:00,2000,A10321,A25568,False
1632ff62,ATM_0159,2024-01-13 01:16:00,500,A90557,A86795,False
80ef24ef,ATM_0074,2024-02-11 12:47:00,2000,A88927,A17629,False
50b3d2cd,ATM_0093,2024-01-27 13:47:00,500,A22723,A36990,False
062674cb,ATM_0154,2024-02-11 02:22:00,5000,A75104,A39912,False
13ebe175,ATM_0168,2024-02-10 01:48:00,5000,A87455,A45417,False
5e1b2088,ATM_0107,2024-02-18 05:58:00,1000,A26891,A31148,False
65a24d32,ATM_0080,2024-02-10 13:29:00,2000,A71643,A11503,False
32ccf26b,ATM_0014,2024-02-05 11:38:00,10000,A25151,A27130,False
52bfcf7f,ATM_0080,2024-01-27 03:58:00,5000,A34698,A92291,False
db110d2b,ATM_0196,2024-01-28 04:43:00,1000,A38537,A61244,False
478bfbac,ATM_0143,2024-02-28 12:33:00,2000,A86315,A88629,False
78100a4b,ATM_0103,2024-01-20 04:58:00,500,A46611,A58921,False
72cb0c08,ATM_0044,2024-01-05 01:28:00,1000,A95168,A91773,False
649a1053,ATM_0013,2024-01-04 20:29:00,500,A91118,A97084,False
d7e73a82,ATM_0031,2024-02-17 08:05:00,1000,A32901,A61981,False
8b5a81ef,ATM_0161,2024-01-27 15:13:00,1000,A64411,A29484,False
e04c1f7b,ATM_0091,2024-02-27 08:51:00,2000,A24638,A82975,False
ed77bcf2,ATM_0148,2024-01-20 08:36:00,2000,A33858,A13408,False
f87cf9b1,ATM_0047,2024-01-24 21:01:00,500,A77186,A21872,False
7c1dbba4,ATM_0186,2024-01-12 03:10:00,2000,A16300,A94427,False
7cd3d7d5,ATM_0011,2024-01-11 04:50:00,1000,A77701,A39106,False
69bb6911,ATM_0167,2024-02-18 03:51:00,2000,A41416,A91797,False
4c34f072,ATM_0032,2024-02-29 02:56:00,500,A69540,A97105,False
34223007,ATM_0128,2024-02-25 12:50:00,2000,A56829,A72666,False
6a1df3c5,ATM_0047,2024-01-25 01:30:00,1000,A49378,A87323,False
6606fee7,ATM_0009,2024-02-24 03:31:00,500,A90050,A61887,False
7c1442bf,ATM_0145,2024-01-13 11:17:00,2000,A73739,A58132,True
718faa1c,ATM_0151,2024-01-16 00:23:00,2000,A60946,A43334,False
97f74595,ATM_0093,2024-02-22 20:25:00,5000,A87538,A53542,False
357c4664,ATM_0024,2024-01-30 16:05:00,500,A16433,A97995,False
62a2fdfd,ATM_0114,2024-01-11 11:46:00,1000,A62196,A56256,False
d8df72c7,ATM_0016,2024-02-02 14:38:00,1000,A19279,A27502,False
0c6e9904,ATM_0092,2024-01-20 08:53:00,2000,A47150,A23807,False
c20557cc,ATM_0175,2024-02-03 22:46:00,2000,A53120,A81231,False
2cdc012b,ATM_0025,2024-01-24 20:31:00,2000,A14540,A74183,False
99394a7d,ATM_0190,2024-02-23 16:10:00,500,A79109,A22526,False
73a68fd3,ATM_0150,2024-01-20 22:17:00,5000,A44197,A67934,False
b7a0b719,ATM_0133,2024-01-13 02:17:00,1000,A63229,A99076,False
1d80a655,ATM_0003,2024-01-10 22:01:00,1000,A21059,A54660,False
c1fd08a0,ATM_0099,2024-01-24 02:16:00,5000,A89326,A38081,False
a0015a22,ATM_0056,2024-02-17 08:23:00,2000,A61334,A65932,False
094f61d2,ATM_0137,2024-02-26 23:43:00,1000,A51730,A13341,False
5551c74c,ATM_0105,2024-02-09 14:17:00,5000,A73919,A68709,False
80d54954,ATM_0012,2024-02-11 11:32:00,1000,A91015,A40305,False
6efca43b,ATM_0120,2024-02-02 10:40:00,5000,A74380,A77645,False
6d6b061a,ATM_0196,2024-02-05 10:18:00,500,A26992,A50369,False
68f411b7,ATM_0004,2024-02-05 15:42:00,10000,A57197,A95052,False
efcf4c94,ATM_0142,2024-01-01 11:35:00,500,A19164,A48705,False
8a1b6bf3,ATM_0073,2024-01-21 23:48:00,500,A13038,A59456,False
bb74952a,ATM_0165,2024-02-28 19:42:00,500,A22100,A63245,False
9e1e12c1,ATM_0168,2024-02-25 18:09:00,1000,A34548,A52428,False
234d4819,ATM_0049,2024-01-03 22:00:00,2000,A99733,A40290,False
a7614488,ATM_0050,2024-01-27 08:27:00,2000,A89749,A42694,False
6d73751f,ATM_0195,2024-01-03 08:15:00,1000,A85260,A40173,False
8528a801,ATM_0184,2024-02-15 19:53:00,2000,A84901,A18074,False
c238ebfd,ATM_0130,2024-01-14 20:15:00,500,A83266,A92479,False
e217ede8,ATM_0161,2024-01-16 20:37:00,500,A76748,A39110,False
be2b24d1,ATM_0169,2024-01-16 08:48:00,10000,A71082,A87509,False
cf3447e6,ATM_0031,2024-01-04 05:29:00,500,A37244,A55425,False
4152ee18,ATM_0102,2024-02-28 21:42:00,500,A34401,A77752,True
98978276,ATM_0003,2024-02-21 23:52:00,2000,A62200,A35747,False
297496fc,ATM_0139,2024-02-13 16:24:00,2000,A53563,A23097,False
6f50e0b2,ATM_0116,2024-01-21 11:04:00,5000,A15035,A26234,False
e6222374,ATM_0069,2024-02-17 15:51:00,500,A73227,A88911,False
f80af22a,ATM_0051,2024-02-18 09:28:00,500,A82371,A51808,False
09567234,ATM_0167,2024-02-24 16:15:00,2000,A38816,A17587,False
f13a1f6e,ATM_0167,2024-02-20 06:48:00,500,A13753,A30281,False
44e2ea64,ATM_0001,2024-02-04 11:49:00,1000,A23300,A85276,False
26f35fc1,ATM_0143,2024-01-26 01:20:00,1000,A61890,A71221,False
e0995d03,ATM_0101,2024-01-29 02:25:00,1000,A98344,A79828,False
e3f6cbe7,ATM_0118,2024-01-22 14:44:00,1000,A15533,A85032,False
d006017d,ATM_0030,2024-01-11 11:52:00,500,A26426,A94200,False
e2be9025,ATM_0049,2024-01-06 19:42:00,500,A71807,A12560,True
aa86d8ab,ATM_0008,2024-01-12 22:37:00,1000,A56841,A45601,False
d18a92b4,ATM_0032,2024-01-07 00:19:00,1000,A27263,A29184,False
d587a1fd,ATM_0188,2024-01-13 14:01:00,1000,A16678,A82906,False
592ac40a,ATM_0130,2024-02-11 12:57:00,1000,A61030,A28864,False
6650a8e2,ATM_0072,2024-01-13 00:52:00,5000,A77957,A75694,False
21a1ffee,ATM_0134,2024-01-06 20:41:00,1000,A29013,A83933,False
40f0b42a,ATM_0186,2024-02-13 19:21:00,1000,A10340,A34778,False
0d55b4a1,ATM_0179,2024-02-15 06:41:00,500,A81944,A52979,False
a17d7c29,ATM_0179,2024-02-10 05:21:00,500,A82698,A30733,False
8c0ed2ca,ATM_0089,2024-02-02 16:00:00,2000,A14874,A84539,False
9fdbde8c,ATM_0068,2024-02-15 15:57:00,1000,A48260,A32944,True
f28793de,ATM_0115,2024-02-03 01:44:00,500,A85773,A34213,False
654e57cd,ATM_0110,2024-02-29 18:26:00,500,A51533,A37927,False
23ae420f,ATM_0021,2024-01-29 21:47:00,1000,A77668,A33573,False
04dcf3bb,ATM_0047,2024-02-04 13:04:00,1000,A99153,A79729,False
81508994,ATM_0184,2024-01-16 02:10:00,2000,A46562,A62648,False
89975f3f,ATM_0055,2024-02-23 04:52:00,1000,A73768,A36102,False
add92020,ATM_0083,2024-01-02 18:13:00,2000,A62844,A24956,False
189f1c17,ATM_0134,2024-02-27 00:34:00,1000,A29094,A52879,False
656a9988,ATM_0044,2024-01-17 08:11:00,1000,A76590,A29108,False
1e5de89e,ATM_0035,2024-01-09 15:08:00,1000,A32162,A46964,False
b9b8f8c3,ATM_0198,2024-02-25 12:30:00,500,A24427,A10754,False
aa3de965,ATM_0036,2024-01-19 01:58:00,500,A39663,A26056,False
8a26a345,ATM_0103,2024-02-10 14:13:00,2000,A78634,A20109,False
abc05524,ATM_0132,2024-02-19 21:13:00,2000,A69629,A21804,False
a9f6351c,ATM_0099,2024-01-14 09:39:00,1000,A64545,A73744,False
04096375,ATM_0182,2024-02-15 20:32:00,500,A14775,A95427,False
2cc8272b,ATM_0080,2024-01-12 07:47:00,2000,A94405,A33208,False
155e15b8,ATM_0019,2024-01-11 07:26:00,500,A76317,A62477,False
ae913420,ATM_0162,2024-02-10 11:30:00,10000,A89990,A34320,False
388ea665,ATM_0100,2024-01-22 02:40:00,2000,A81222,A50892,False
95967788,ATM_0124,2024-02-29 15:28:00,5000,A58107,A86848,False
7e4e9928,ATM_0050,2024-02-17 04:56:00,2000,A92066,A39683,False
fea4684e,ATM_0102,2024-01-06 20:43:00,500,A22798,A26568,False
2207a1a4,ATM_0084,2024-02-08 02:10:00,2000,A24220,A50524,False
c396141a,ATM_0103,2024-02-06 07:07:00,500,A25121,A82794,False
72905d3d,ATM_0035,2024-01-02 03:28:00,500,A53533,A63411,False
77602e05,ATM_0141,2024-01-15 18:07:00,2000,A91886,A78610,False
142014f8,ATM_0088,2024-02-26 19:28:00,500,A67208,A61497,False
1719871c,ATM_0054,2024-01-28 23:09:00,5000,A39289,A61080,False
7cc97101,ATM_0124,2024-02-12 01:34:00,1000,A14811,A18507,False
52dbd0e0,ATM_0124,2024-01-25 08:06:00,500,A39546,A73384,False
e3dd6611,ATM_0174,2024-01-19 17:18:00,500,A97773,A85097,False
6a7d4a90,ATM_0019,2024-02-17 08:54:00,500,A61255,A99429,False
316c0b6d,ATM_0065,2024-02-10 07:58:00,1000,A60661,A10645,False
e20bd377,ATM_0122,2024-01-13 07:24:00,1000,A30815,A16253,False
f9f23550,ATM_0139,2024-02-03 22:27:00,500,A81117,A63078,False
30a4d0b5,ATM_0010,2024-01-14 16:26:00,500,A66557,A79570,False
19895858,ATM_0077,2024-02-06 18:33:00,500,A39440,A86667,False
517cfe53,ATM_0164,2024-01-09 07:33:00,5000,A86332,A36200,False
3f00ef97,ATM_0069,2024-01-13 23:09:00,1000,A74299,A14388,False
cbbae1bd,ATM_0139,2024-02-16 02:10:00,2000,A24466,A57668,False
1c85af0e,ATM_0036,2024-01-30 02:12:00,5000,A12538,A75690,False
23f7b86f,ATM_0099,2024-01-14 05:51:00,2000,A68902,A81729,False
035a486e,ATM_0049,2024-02-10 06:54:00,1000,A45320,A52371,False
18fd0f88,ATM_0046,2024-02-23 18:16:00,1000,A20328,A71232,False
15798e48,ATM_0141,2024-01-26 14:04:00,500,A16809,A92228,False
3c9de158,ATM_0108,2024-02-13 11:10:00,500,A69910,A56601,False
96ef3556,ATM_0053,2024-02-21 08:05:00,500,A82257,A19389,False
a5a8b725,ATM_0144,2024-01-22 19:50:00,500,A11734,A79417,False
020e21f8,ATM_0173,2024-02-05 17:49:00,500,A13815,A33036,False
99faa762,ATM_0164,2024-02-08 19:26:00,1000,A99535,A18564,False
86c95958,ATM_0079,2024-01-03 11:01:00,1000,A17333,A98820,False
963a82cf,ATM_0031,2024-01-31 05:40:00,500,A91139,A82393,False
511cfd54,ATM_0081,2024-02-23 23:10:00,500,A40051,A42186,False
1cc0d48b,ATM_0102,2024-01-28 20:54:00,1000,A65483,A11635,False
8220e2c1,ATM_0184,2024-02-24 22:52:00,10000,A38660,A22830,False
0efd635f,ATM_0081,2024-01-30 13:01:00,1000,A26099,A79660,False
74cc88e3,ATM_0161,2024-01-09 20:06:00,500,A77576,A27087,False
70e9e57d,ATM_0163,2024-02-26 16:13:00,1000,A35296,A90346,False
109f2df9,ATM_0065,2024-02-24 00:57:00,500,A62015,A26143,False
72865b31,ATM_0074,2024-01-08 11:03:00,5000,A13361,A35774,False
70cfcc66,ATM_0135,2024-02-11 03:45:00,500,A79313,A21961,False
728c98f5,ATM_0151,2024-02-25 04:01:00,2000,A74702,A48964,False
06e30d7b,ATM_0112,2024-02-15 01:32:00,2000,A93482,A76526,False
45f15cf8,ATM_0038,2024-01-28 10:34:00,2000,A73816,A17020,False
61dcae40,ATM_0188,2024-02-11 17:22:00,2000,A66050,A40962,False
39205798,ATM_0095,2024-01-07 00:12:00,500,A83955,A86213,False
e30114f6,ATM_0198,2024-01-30 21:19:00,2000,A70248,A73706,False
b68b09a8,ATM_0131,2024-02-28 23:35:00,500,A91402,A73131,False
2f3495c0,ATM_0009,2024-02-24 12:11:00,500,A88340,A80118,False
f4070978,ATM_0100,2024-02-29 05:16:00,500,A63743,A53293,False
811fd101,ATM_0069,2024-02-10 09:48:00,500,A58313,A64496,False
136b23c9,ATM_0063,2024-02-16 21:30:00,5000,A50996,A26531,False
572fe8d4,ATM_0133,2024-01-21 17:47:00,2000,A20372,A33779,False
5c88ab2f,ATM_0119,2024-01-15 09:56:00,10000,A36080,A82685,False
f15b6d19,ATM_0011,2024-01-02 01:31:00,2000,A43359,A23015,False
608732ad,ATM_0011,2024-01-20 02:53:00,5000,A34288,A76403,False
1b67b0ef,ATM_0119,2024-02-12 13:15:00,500,A88569,A32882,False
75bd33e8,ATM_0079,2024-02-21 02:04:00,1000,A47742,A39007,False
89a4e373,ATM_0167,2024-01-12 02:40:00,500,A65338,A12223,False
cd8bf6e9,ATM_0058,2024-02-18 08:16:00,2000,A83760,A13523,False
e5f960c5,ATM_0029,2024-01-09 12:07:00,500,A74063,A26019,False
c7374948,ATM_0186,2024-01-24 13:15:00,500,A21430,A70957,False
ae2163fd,ATM_0165,2024-02-08 11:10:00,5000,A12440,A41707,True
a4236283,ATM_0116,2024-01-30 14:25:00,1000,A35681,A98321,False
5cead920,ATM_0060,2024-01-29 00:23:00,1000,A63360,A45003,False
81a3e5af,ATM_0115,2024-02-18 19:14:00,1000,A45744,A79611,False
3b676804,ATM_0100,2024-01-28 22:28:00,500,A24505,A22387,False
d5a75b6b,ATM_0114,2024-01-23 05:52:00,2000,A92263,A12201,False
f524d2c7,ATM_0086,2024-02-24 00:08:00,500,A18261,A61240,False
31613166,ATM_0040,2024-01-04 15:07:00,1000,A11667,A12205,False
176d6755,ATM_0181,2024-01-03 15:45:00,5000,A80786,A24621,False
af74cb31,ATM_0174,2024-01-18 10:34:00,1000,A40566,A76066,False
1fbbf494,ATM_0012,2024-02-23 00:18:00,1000,A14378,A93394,False
0c963b4e,ATM_0159,2024-02-21 09:57:00,5000,A87333,A22902,False
5ebd1da0,ATM_0092,2024-02-24 23:06:00,500,A45811,A58287,False
74aee0d5,ATM_0141,2024-01-01 08:26:00,500,A25823,A23505,False
16502c9d,ATM_0103,2024-02-14 23:05:00,2000,A44286,A84702,False
70c733db,ATM_0103,2024-02-22 05:26:00,500,A64044,A66328,False
ef63e1e2,ATM_0142,2024-02-14 06:29:00,1000,A15910,A78667,False
f66b9885,ATM_0068,2024-02-05 16:28:00,1000,A62960,A22804,False
685d98bc,ATM_0138,2024-01-03 18:03:00,500,A74688,A49100,False
c96ad3be,ATM_0028,2024-02-05 21:31:00,2000,A64876,A20349,False
0adcde9c,ATM_0136,2024-02-13 16:32:00,10000,A68027,A79795,False
743e1d4f,ATM_0155,2024-01-14 03:35:00,5000,A92710,A41634,False
564beeaa,ATM_0050,2024-02-14 16:18:00,1000,A84963,A48975,False
e1725222,ATM_0077,2024-02-12 15:23:00,500,A34175,A94557,False
50c27826,ATM_0163,2024-01-17 04:12:00,1000,A94333,A89567,False
d314bbc8,ATM_0181,2024-02-07 05:50:00,5000,A90047,A10253,False
b08f7c05,ATM_0020,2024-01-09 21:25:00,1000,A85569,A84717,False
dab889d8,ATM_0101,2024-02-01 07:58:00,5000,A44639,A49835,False
448fa3a2,ATM_0165,2024-02-10 17:51:00,5000,A48748,A43897,False
0729a245,ATM_0185,2024-02-26 01:41:00,1000,A63857,A24518,False
68d144bd,ATM_0011,2024-01-24 13:46:00,5000,A50164,A43913,False
e5f110fc,ATM_0027,2024-01-04 13:58:00,2000,A32152,A73004,False
b35479dd,ATM_0071,2024-02-11 03:40:00,500,A33705,A94527,False
e164e119,ATM_0058,2024-02-24 17:59:00,500,A36602,A97940,False
daf71ca3,ATM_0125,2024-01-17 22:38:00,500,A50007,A83585,False
5cd38453,ATM_0085,2024-01-04 02:00:00,500,A70374,A94012,False
28ab456e,ATM_0017,2024-02-04 20:10:00,1000,A49674,A34018,False
6612d441,ATM_0035,2024-02-03 00:47:00,500,A48207,A23927,False
c6943a15,ATM_0078,2024-01-12 20:27:00,1000,A46827,A45740,False
54f34d90,ATM_0075,2024-02-25 05:05:00,2000,A13634,A77651,False
4742b27d,ATM_0099,2024-01-31 00:10:00,500,A18266,A17399,False
cb929abb,ATM_0032,2024-01-10 23:49:00,500,A12069,A85462,False
fd761e6a,ATM_0136,2024-01-24 23:17:00,500,A63541,A50963,False
5f8ad91c,ATM_0099,2024-01-31 11:14:00,1000,A30038,A83395,False
2577f875,ATM_0039,2024-02-25 23:40:00,500,A75755,A31214,False
8cbfe069,ATM_0152,2024-01-21 23:05:00,1000,A78536,A29193,False
cedd609f,ATM_0024,2024-02-22 10:03:00,2000,A72415,A82031,False
011d09f8,ATM_0169,2024-02-04 21:55:00,10000,A12827,A27184,False
99675d3e,ATM_0047,2024-01-07 11:20:00,5000,A43245,A18674,True
f739d1a9,ATM_0182,2024-02-04 19:42:00,500,A47668,A24450,False
7ffeb391,ATM_0075,2024-01-02 10:30:00,500,A95793,A36246,False
c01a60c6,ATM_0160,2024-02-20 05:19:00,5000,A81239,A67899,False
41c5deb1,ATM_0167,2024-02-16 09:15:00,500,A45622,A30263,False
c4588ba4,ATM_0031,2024-01-21 07:00:00,2000,A97167,A17679,False
1bd58148,ATM_0146,2024-02-21 09:20:00,1000,A59826,A32711,False
37ae4fed,ATM_0017,2024-01-03 04:02:00,5000,A79155,A99800,False
9334b524,ATM_0099,2024-01-15 23:26:00,5000,A91548,A82161,False
0ba9f8fb,ATM_0071,2024-01-28 18:42:00,2000,A59034,A28602,False
307c5efa,ATM_0111,2024-01-31 13:25:00,1000,A60752,A89263,False
501019d3,ATM_0020,2024-02-10 15:11:00,500,A79015,A13689,False
deab3034,ATM_0031,2024-01-08 21:12:00,5000,A57843,A21819,False
4f3ba186,ATM_0008,2024-02-27 10:32:00,500,A98815,A52911,False
38a253c4,ATM_0046,2024-02-17 21:10:00,1000,A28011,A63331,False
fb05d0d7,ATM_0099,2024-02-01 18:45:00,2000,A74274,A11573,False
d4b6a962,ATM_0128,2024-01-01 07:00:00,2000,A86618,A21663,False
d64888f4,ATM_0087,2024-01-02 06:50:00,500,A28887,A41773,False
bbab706e,ATM_0010,2024-02-15 13:14:00,500,A95865,A93801,False
a30d2f55,ATM_0091,2024-02-04 08:38:00,1000,A96682,A11737,False
13a9144d,ATM_0134,2024-02-13 00:14:00,2000,A47641,A97464,False
ca3807c8,ATM_0059,2024-02-02 20:52:00,500,A84253,A23517,False
442a1afb,ATM_0051,2024-02-04 15:04:00,500,A57531,A25277,False
4bbb102f,ATM_0108,2024-01-28 14:14:00,500,A36812,A53934,False
ccb8c289,ATM_0136,2024-01-26 19:55:00,5000,A68155,A28846,False
200a53bb,ATM_0069,2024-02-17 04:11:00,1000,A72184,A72750,False
066565ae,ATM_0046,2024-02-26 00:56:00,500,A90711,A23227,False
3490d0c7,ATM_0146,2024-02-23 06:16:00,500,A17753,A75415,False
bc87b029,ATM_0173,2024-02-19 10:51:00,1000,A19651,A44441,False
2c360fab,ATM_0196,2024-01-26 08:41:00,2000,A75715,A98539,False
24c4f736,ATM_0097,2024-02-25 19:53:00,1000,A96163,A55400,False
0d2dd5fa,ATM_0079,2024-02-05 00:52:00,1000,A40370,A69285,False
6054219b,ATM_0037,2024-02-11 19:27:00,5000,A22503,A94875,False
b93d19b3,ATM_0159,2024-02-22 03:24:00,1000,A31214,A41307,False
e5c5b9c7,ATM_0011,2024-01-17 14:40:00,1000,A53373,A71688,False
8b53645b,ATM_0183,2024-01-23 20:49:00,500,A33952,A96386,True
a3eb2526,ATM_0161,2024-02-18 20:45:00,1000,A33944,A42510,False
c4853f45,ATM_0013,2024-01-29 17:24:00,1000,A14015,A77946,False
dc8e231b,ATM_0004,2024-02-10 03:41:00,10000,A38346,A10138,False
d7ff00ed,ATM_0047,2024-02-20 20:38:00,5000,A75668,A48985,False
a10efb6f,ATM_0119,2024-02-03 01:53:00,1000,A65369,A74466,False
91c9242a,ATM_0173,2024-01-18 10:45:00,1000,A94845,A76430,False
5ce1433c,ATM_0009,2024-02-23 14:53:00,1000,A14100,A15609,False
291b8e9a,ATM_0054,2024-01-05 07:21:00,1000,A36028,A91199,False
da1efc62,ATM_0187,2024-02-26 00:35:00,1000,A90107,A71036,False
46315e92,ATM_0162,2024-02-29 03:36:00,500,A81958,A32734,False
33cf7668,ATM_0126,2024-01-17 22:47:00,1000,A97582,A14742,False
404d9a8f,ATM_0136,2024-01-05 23:57:00,1000,A30704,A27919,False
436bee5c,ATM_0118,2024-02-20 10:19:00,1000,A32012,A10256,False
985d40c2,ATM_0097,2024-02-17 06:50:00,5000,A14828,A65755,False
5c936b7c,ATM_0027,2024-01-03 17:30:00,500,A86956,A50493,False
219ee675,ATM_0009,2024-02-18 19:51:00,500,A94766,A51584,False
06520f63,ATM_0159,2024-02-10 10:55:00,2000,A35276,A84097,False
6f335f20,ATM_0008,2024-01-21 22:12:00,2000,A96563,A54230,False
347d515c,ATM_0163,2024-02-06 19:04:00,5000,A67136,A15331,False
20edcac2,ATM_0020,2024-02-04 01:59:00,5000,A11829,A98957,False
07deadb8,ATM_0095,2024-02-07 16:03:00,500,A49116,A97982,False
114ca595,ATM_0027,2024-02-08 14:53:00,1000,A55377,A33265,False
6939e5bf,ATM_0098,2024-01-15 14:43:00,500,A55609,A73769,False
c9c09429,ATM_0121,2024-01-15 07:38:00,1000,A62294,A41684,False
2379c31a,ATM_0098,2024-02-22 14:39:00,5000,A59698,A16420,False
eb965819,ATM_0101,2024-02-13 06:48:00,1000,A75824,A39535,False
c7d889fb,ATM_0117,2024-02-17 06:39:00,500,A41180,A55485,False
7d337e79,ATM_0168,2024-02-25 00:17:00,1000,A89609,A14417,False
2dca9a8d,ATM_0066,2024-01-29 03:51:00,2000,A42524,A48933,False
5350347c,ATM_0087,2024-01-26 23:40:00,500,A81802,A38231,False
927bcf9a,ATM_0109,2024-01-01 06:19:00,500,A53675,A47596,False
0d7dcc92,ATM_0101,2024-01-10 05:31:00,1000,A72924,A52191,False
fd1a4d3a,ATM_0068,2024-01-18 13:27:00,500,A23397,A16131,False
14e3353c,ATM_0192,2024-02-24 16:29:00,5000,A42492,A68966,False
0b3d7720,ATM_0013,2024-01-20 06:03:00,500,A93922,A99232,False
b25ba093,ATM_0110,2024-01-28 13:36:00,500,A28268,A96950,False
f918cbea,ATM_0125,2024-02-24 08:20:00,1000,A96797,A81322,False
4beae559,ATM_0108,2024-01-05 17:54:00,500,A79818,A90138,False
837b5b3c,ATM_0030,2024-02-13 18:56:00,500,A13967,A86435,False
9e4cede3,ATM_0189,2024-01-24 12:10:00,1000,A40449,A49228,False
d4028b49,ATM_0050,2024-01-06 22:10:00,500,A73995,A39709,False
57982aeb,ATM_0050,2024-01-11 16:41:00,1000,A46736,A59857,False
b69e9b83,ATM_0104,2024-02-02 14:13:00,500,A75596,A72586,False
68137ce1,ATM_0018,2024-01-24 19:04:00,500,A10139,A89511,False
13b7293d,ATM_0153,2024-02-23 14:26:00,500,A50266,A77756,False
cd7b05cd,ATM_0000,2024-02-16 05:19:00,5000,A83465,A29676,False
78a96c52,ATM_0131,2024-01-31 22:03:00,500,A20284,A85371,False
a67020c4,ATM_0052,2024-02-25 01:50:00,1000,A73970,A41263,False
04454ecf,ATM_0026,2024-01-03 05:04:00,2000,A45080,A93744,False
c2af136f,ATM_0016,2024-02-27 00:23:00,5000,A75239,A57122,False
936b8666,ATM_0088,2024-01-05 18:28:00,1000,A37168,A17072,False
da0e1054,ATM_0177,2024-01-22 23:59:00,500,A98595,A72939,False
c47ef8a9,ATM_0043,2024-01-02 01:59:00,500,A76523,A61081,False
8848a445,ATM_0037,2024-02-02 10:43:00,500,A51493,A76295,False
3f83dd39,ATM_0019,2024-01-09 15:11:00,500,A61475,A61864,False
a1f4ec78,ATM_0032,2024-02-25 13:55:00,1000,A88120,A83713,False
8ab6644b,ATM_0186,2024-02-10 04:54:00,1000,A87608,A93877,False
b03860bc,ATM_0118,2024-02-27 04:27:00,1000,A49476,A10202,False
f1bbaec4,ATM_0093,2024-01-13 18:55:00,1000,A44752,A33596,False
c3bfe067,ATM_0084,2024-02-19 05:46:00,1000,A55708,A32935,False
aaa32518,ATM_0169,2024-01-30 02:18:00,1000,A18220,A83817,False
6df29d8f,ATM_0196,2024-02-19 21:38:00,5000,A32651,A44492,False
4f2d4840,ATM_0190,2024-01-16 04:57:00,2000,A23540,A36311,False
4cdf7b76,ATM_0040,2024-02-27 22:50:00,5000,A71312,A57215,False
6afc3fcb,ATM_0042,2024-01-24 12:00:00,1000,A77418,A91973,False
40f18180,ATM_0160,2024-02-17 06:49:00,500,A50943,A70062,False
6410d3eb,ATM_0135,2024-02-05 00:48:00,2000,A75390,A16987,False
b0e337ea,ATM_0042,2024-01-31 17:24:00,500,A10954,A32203,False
a6cf90df,ATM_0025,2024-01-23 15:12:00,5000,A91811,A81406,False
406afd72,ATM_0009,2024-02-14 03:52:00,2000,A36084,A19415,False
